step,x,y,reward
34,4.138984,0.285969,0.000000
35,4.261208,0.790174,0.000000
36,4.523200,0.083576,0.000000
37,4.310317,0.008434,0.000000
38,3.575214,0.008434,0.000000
39,4.404780,0.878380,0.000000
40,4.688851,0.962793,0.000000
41,4.759376,0.962793,0.000000
42,4.548349,0.999449,0.000000
43,4.129414,0.291525,0.000000
44,3.765068,0.508229,0.000000
45,4.295499,0.924286,0.000000
46,4.839005,0.254632,0.000000
47,4.670335,0.022946,0.000000
48,5.053707,0.004074,0.000000
49,5.919367,0.004074,0.000000
50,6.153522,0.004074,0.000000
51,0.000000,0.000000,0.000000
1,0.251316,0.128436,0.000000
2,0.005618,0.016952,0.000000
3,0.891077,0.660188,0.000000
4,1.467038,0.925838,0.000000
5,0.708901,0.407510,0.000000
6,0.059388,0.120096,0.000000
7,0.987743,0.035442,0.000000
8,1.860589,0.158981,0.000000
9,1.419747,0.012509,0.000000
10,1.654745,0.012509,0.000000
11,0.876314,0.012509,0.000000
12,0.839053,0.001642,0.000000
13,1.417124,0.001642,0.000000
14,1.655081,0.050359,0.000000
15,2.099522,0.324177,0.000000
16,2.515572,0.005452,0.000000
17,1.552270,0.001540,0.000000
18,1.659445,0.148383,0.000000
19,2.584811,0.097046,0.000000
20,2.077665,0.674458,0.000000
21,2.043462,0.283756,0.000000
22,1.156249,0.920827,0.000000
23,0.638659,0.890909,0.000000
24,0.898866,0.440048,0.000000
25,1.234379,0.003680,0.000000
26,1.220013,0.003680,0.000000
27,1.725929,0.003680,0.000000
28,1.755538,0.003680,0.000000
29,2.339991,0.003680,0.000000
30,2.669290,0.540558,0.000000
31,2.529376,0.042720,0.000000
32,2.358961,0.042720,0.000000
33,2.798828,0.768531,0.000000
34,3.283556,0.083832,0.000000
35,3.337861,0.008144,0.000000
36,3.796531,0.008144,0.000000
37,4.184431,0.457432,0.000000
38,3.289061,0.973089,0.000000
39,3.001243,0.385498,0.000000
40,2.173010,0.571792,0.000000
41,1.919263,0.048189,0.000000
42,2.074309,0.015563,0.000000
43,1.387025,0.015563,0.000000
44,2.377196,0.015563,0.000000
45,1.481272,0.015563,0.000000
46,2.252596,0.733907,0.000000
47,2.670618,0.073392,0.000000
48,2.758792,0.001416,0.000000
49,2.761163,0.768776,0.000000
50,3.346922,0.247665,0.000000
51,0.000000,0.000000,0.000000
1,0.118711,0.000000,0.000000
2,0.009196,0.670428,0.000000
3,0.046648,0.966008,0.000000
4,0.046648,0.064754,0.000000
5,0.132280,0.743519,0.000000
6,0.041500,0.197710,0.000000
7,0.003197,0.012296,0.000000
8,0.003197,0.012296,0.000000
9,0.714568,0.012296,0.000000
10,0.272218,0.642455,0.000000
11,0.050973,0.949582,0.000000
12,0.050973,0.949582,0.000000
13,0.443267,0.349543,0.000000
14,0.041798,0.831749,0.000000
15,0.041798,0.216994,0.000000
16,0.038797,0.047568,0.000000
17,0.038797,0.055980,0.000000
18,0.458507,0.276388,0.000000
19,0.875052,0.164011,0.000000
20,1.192508,0.014714,0.000000
21,0.726004,0.330750,0.000000
22,0.704733,0.631290,0.000000
23,1.677769,0.998187,0.000000
24,2.185675,0.998187,0.000000
25,2.751628,0.239398,0.000000
26,2.287475,0.461471,0.000000
27,2.065227,0.021911,0.000000
28,2.040449,0.929687,0.000000
29,1.752664,0.965455,0.000000
30,0.891540,0.994623,0.000000
31,0.216164,0.994623,0.000000
32,0.335492,0.994623,0.000000
33,0.645849,0.994623,0.000000
34,0.599174,0.982255,0.000000
35,0.049578,0.700641,0.000000
36,0.049578,0.005964,0.000000
37,0.017229,0.005964,0.000000
