step,x,y,reward
0,0.000000,0.000000,0.000000
1,0.048027,0.744181,0.000000
2,0.048027,0.692406,0.000000
3,0.896529,0.092933,0.000000
4,1.318978,0.995474,0.000000
5,1.619496,0.261882,0.000000
6,1.875238,0.331163,0.000000
7,1.337698,0.991858,0.000000
8,0.596784,0.991858,0.000000
9,0.013832,0.201574,0.000000
10,0.013832,0.825496,0.000000
11,0.674749,0.067892,0.000000
12,1.674749,0.754633,0.000000
13,1.818386,0.065627,0.000000
14,2.015350,0.009087,0.000000
15,2.515500,0.009087,0.000000
16,1.856844,0.000934,0.000000
17,1.752561,0.962023,0.000000
18,2.458327,0.680536,0.000000
19,2.523795,0.067384,0.000000
20,1.576767,0.004997,0.000000
21,1.193268,0.658321,0.000000
22,0.622805,0.585530,0.000000
23,0.651159,0.623269,0.000000
24,0.614779,0.458529,0.000000
25,1.546907,0.017610,0.000000
26,2.077447,0.300963,0.000000
27,1.097394,0.238227,0.000000
28,1.368020,0.926835,0.000000
29,0.970717,0.926835,0.000000
30,1.929377,0.595463,0.000000
31,1.191833,0.985251,0.000000
32,0.469950,0.176515,0.000000
33,1.215175,0.048076,0.000000
34,1.012172,0.048076,0.000000
35,0.274825,0.529616,0.000000
36,0.033436,0.979219,0.000000
37,0.264702,0.221903,0.000000
38,0.071135,0.424868,0.000000
39,0.120394,0.434311,0.000000
40,0.025001,0.617992,0.000000
41,0.534624,0.701970,0.000000
42,0.879398,0.278862,0.000000
43,0.916882,0.274036,0.000000
44,0.606966,0.935194,0.000000
45,0.644046,0.602672,0.000000
46,0.030408,0.284546,0.000000
47,0.572127,0.002519,0.000000
48,0.186270,0.828761,0.000000
49,0.284346,0.073539,0.000000
50,0.592014,0.586450,0.000000
51,0.000000,0.000000,0.000000
1,0.144963,0.000000,0.000000
2,1.035332,0.818659,0.000000
3,1.864256,0.072049,0.000000
4,0.980365,0.072049,0.000000
5,1.732290,0.904886,0.000000
6,1.630848,0.183545,0.000000
7,2.531295,0.764975,0.000000
8,2.099964,0.270150,0.000000
9,2.378670,0.868832,0.000000
10,2.090909,0.085970,0.000000
11,1.132227,0.006008,0.000000
12,1.278934,0.206357,0.000000
13,0.356128,0.965675,0.000000
14,0.778285,0.696840,0.000000
15,0.846529,0.853529,0.000000
16,1.715227,0.975656,0.000000
17,2.345844,0.240285,0.000000
18,2.198401,0.986675,0.000000
19,1.615105,0.008799,0.000000
20,1.203234,0.008799,0.000000
21,1.437917,0.609749,0.000000
22,1.974955,0.012349,0.000000
23,1.593040,0.012349,0.000000
24,1.966881,0.012349,0.000000
25,1.551853,0.329671,0.000000
26,2.399422,0.043070,0.000000
27,3.221664,0.801018,0.000000
28,3.337750,0.015076,0.000000
29,3.492543,0.265840,0.000000
30,2.794068,0.041575,0.000000
31,3.523608,0.041575,0.000000
32,4.415036,0.007061,0.000000
33,4.486044,0.295473,0.000000
34,4.353572,0.035795,0.000000
35,3.824832,0.015979,0.000000
36,4.571096,0.015979,0.000000
37,4.824191,0.015979,0.000000
38,4.522899,0.015979,0.000000
39,5.215193,0.219538,0.000000
40,4.493109,0.006100,0.000000
41,4.877434,0.382827,0.000000
42,5.021849,0.003858,0.000000
43,4.714130,0.003858,0.000000
44,3.897036,0.600941,0.000000
45,4.305661,0.997104,0.000000
46,3.874204,0.746187,0.000000
47,3.314525,0.133251,0.000000
48,3.842888,0.040550,0.000000
49,4.497662,0.470304,0.000000
50,5.358608,0.091023,0.000000
51,0.000000,0.000000,0.000000
1,0.000000,0.579042,0.000000
2,0.846021,0.924230,0.000000
3,1.778956,0.938414,0.000000
4,1.682178,0.464283,0.000000
5,1.172028,0.064283,0.000000
6,0.840599,0.097901,0.000000
7,1.566476,0.004842,0.000000
8,1.335791,0.537398,0.000000
9,0.933568,0.027940,0.000000
10,0.031075,0.164753,0.000000
11,0.687082,0.034675,0.000000
12,1.305410,0.061686,0.000000
13,1.773444,0.003281,0.000000
14,0.941104,0.393962,0.000000
15,1.708353,0.243832,0.000000
16,2.071193,0.076400,0.000000
17,1.672757,0.076400,0.000000
18,0.723626,0.021495,0.000000
19,0.315645,0.678232,0.000000
20,0.367825,0.062779,0.000000
21,0.327241,0.179712,0.000000
22,1.117377,0.385814,0.000000
23,0.376222,0.916364,0.000000
24,0.031790,0.193281,0.000000
25,0.000402,0.919008,0.000000
26,0.000402,0.970272,0.000000
27,0.000402,0.970272,0.000000
28,0.000402,0.970272,0.000000
29,0.472642,0.987666,0.000000
30,0.774110,0.699327,0.000000
31,1.662203,0.114063,0.000000
32,1.709840,0.008247,0.000000
33,1.917381,0.008247,0.000000
34,1.256054,0.569576,0.000000
35,1.651250,0.000639,0.000000
36,2.077353,0.207466,0.000000
37,1.261291,0.375756,0.000000
38,0.722493,0.523434,0.000000
39,1.438034,0.076350,0.000000
40,1.354766,0.076350,0.000000
41,0.977677,0.885162,0.000000
42,0.596307,0.596370,0.000000
43,1.592564,0.057424,0.000000
44,1.093828,0.611891,0.000000
45,1.287364,0.813494,0.000000
46,0.572109,0.580268,0.000000
47,1.339907,0.393278,0.000000
48,1.690842,0.031815,0.000000
49,0.757728,0.163490,0.000000
50,1.031681,0.052896,0.000000
51,0.000000,0.000000,0.000000
1,0.000000,0.000000,0.000000
2,0.000000,0.000000,0.000000
3,0.809030,0.000000,0.000000
4,0.132010,0.371331,0.000000
5,0.060921,0.030208,0.000000
6,0.018869,0.966910,0.000000
7,0.018869,0.382692,0.000000
8,0.854193,0.554867,0.000000
9,1.730578,0.406543,0.000000
10,1.475061,0.043007,0.000000
11,0.656543,0.017576,0.000000
12,0.118128,0.201177,0.000000
13,0.899690,0.041842,0.000000
14,1.880054,0.493201,0.000000
15,1.646276,0.936187,0.000000
16,1.697641,0.936187,0.000000
17,2.432656,0.738808,0.000000
18,3.420075,0.977779,0.000000
19,3.222469,0.977779,0.000000
20,3.402241,0.313002,0.000000
21,2.479282,0.044056,0.000000
22,3.174237,0.646886,0.000000
23,3.215659,0.347342,0.000000
24,3.361830,0.940323,0.000000
25,3.036531,0.998239,0.000000
26,3.966054,0.200892,0.000000
27,4.217343,0.407976,0.000000
28,4.468515,0.003648,0.000000
29,4.754536,0.003648,0.000000
30,4.866285,0.003648,0.000000
31,5.134443,0.787465,0.000000
32,4.600341,0.981016,0.000000
33,4.192898,0.981016,0.000000
34,4.176481,0.254584,0.000000
35,4.297246,0.773201,0.000000
36,4.553296,0.103968,0.000000
37,4.370189,0.004060,0.000000
38,3.613808,0.004060,0.000000
39,4.462353,0.873009,0.000000
40,4.741344,0.959998,0.000000
41,4.807335,0.959998,0.000000
42,4.594246,0.999681,0.000000
43,4.163954,0.299673,0.000000
44,3.780189,0.510591,0.000000
45,4.315876,0.944070,0.000000
46,4.856246,0.278862,0.000000
47,4.720755,0.019940,0.000000
48,5.117830,0.000618,0.000000
49,5.966731,0.000618,0.000000
50,6.209533,0.000618,0.000000
51,0.000000,0.000000,0.000000
1,0.233354,0.129602,0.000000
2,0.056828,0.023199,0.000000
3,0.945241,0.666925,0.000000
4,1.509844,0.929303,0.000000
5,0.751720,0.388826,0.000000
6,0.019783,0.097683,0.000000
7,0.937353,0.013723,0.000000
8,1.810438,0.131739,0.000000
9,1.350869,0.035018,0.000000
10,1.581380,0.035018,0.000000
11,0.771291,0.035018,0.000000
12,0.734990,0.000282,0.000000
13,1.309838,0.000282,0.000000
14,1.542808,0.068264,0.000000
15,1.979132,0.341666,0.000000
16,2.392973,0.026873,0.000000
17,1.440008,0.006114,0.000000
18,1.535001,0.139283,0.000000
19,2.461615,0.076820,0.000000
20,1.961607,0.672123,0.000000
21,1.930163,0.295565,0.000000
22,1.052947,0.925312,0.000000
23,0.543639,0.883520,0.000000
24,0.793763,0.428467,0.000000
25,1.117071,0.040462,0.000000
26,1.084524,0.005479,0.000000
27,1.572772,0.005479,0.000000
28,1.613436,0.005479,0.000000
29,2.191914,0.005479,0.000000
30,2.533481,0.546832,0.000000
31,2.383337,0.046662,0.000000
32,2.210494,0.046662,0.000000
33,2.638557,0.767281,0.000000
34,3.139083,0.078718,0.000000
35,3.232964,0.023157,0.000000
36,3.687443,0.003182,0.000000
37,4.069419,0.457371,0.000000
38,3.185456,0.975448,0.000000
39,2.903754,0.413683,0.000000
40,2.046944,0.602147,0.000000
41,1.772649,0.022813,0.000000
42,1.938665,0.006157,0.000000
43,1.249725,0.006157,0.000000
44,2.236223,0.006157,0.000000
45,1.339759,0.006157,0.000000
46,2.115544,0.753265,0.000000
47,2.529544,0.023533,0.000000
48,2.616579,0.023533,0.000000
49,2.609995,0.784828,0.000000
50,3.210802,0.265535,0.000000
51,0.000000,0.000000,0.000000
1,0.088719,0.000000,0.000000
2,0.004675,0.681504,0.000000
3,0.044881,0.987250,0.000000
4,0.044881,0.089745,0.000000
5,0.117229,0.764474,0.000000
6,0.028113,0.219781,0.000000
7,0.004030,0.039719,0.000000
8,0.004030,0.039719,0.000000
9,0.705626,0.039719,0.000000
10,0.280897,0.666362,0.000000
11,0.057812,0.967721,0.000000
12,0.057812,0.967721,0.000000
13,0.447537,0.366838,0.000000
14,0.050099,0.830399,0.000000
15,0.050099,0.208148,0.000000
16,0.054416,0.036988,0.000000
17,0.001468,0.052673,0.000000
18,0.435195,0.290106,0.000000
19,0.864740,0.170745,0.000000
20,1.189042,0.027912,0.000000
21,0.718582,0.316474,0.000000
22,0.688394,0.628742,0.000000
23,1.661135,0.946450,0.000000
24,2.184200,0.946450,0.000000
25,2.749408,0.196555,0.000000
26,2.299728,0.429323,0.000000
27,2.055365,0.005834,0.000000
28,2.048051,0.921994,0.000000
29,1.759815,0.992109,0.000000
30,0.884504,0.992109,0.000000
31,0.222144,0.992109,0.000000
32,0.349868,0.992109,0.000000
33,0.664704,0.992109,0.000000
34,0.637850,0.976014,0.000000
35,0.109890,0.685204,0.000000
36,0.005882,0.003717,0.000000
37,0.005882,0.003717,0.000000
38,0.859308,0.864561,0.000000
39,0.722195,0.990326,0.000000
40,0.068734,0.990326,0.000000
41,0.011060,0.990326,0.000000
42,0.452699,0.809673,0.000000
43,0.009311,0.079710,0.000000
44,0.009311,0.034713,0.000000
45,0.563508,0.696697,0.000000
46,0.378281,0.184336,0.000000
47,0.307851,0.056872,0.000000
48,0.388112,0.022850,0.000000
49,0.026928,0.120383,0.000000
50,0.274276,0.014552,0.000000
51,0.000000,0.000000,0.000000
1,0.379161,0.000000,0.000000
2,0.662736,0.000000,0.000000
3,1.504687,0.000000,0.000000
4,0.944031,0.156167,0.000000
5,0.425914,0.044554,0.000000
6,0.775699,0.011397,0.000000
7,0.100001,0.011397,0.000000
8,0.004447,0.011397,0.000000
9,0.004447,0.578319,0.000000
10,0.004447,0.049953,0.000000
11,0.267199,0.049953,0.000000
12,0.013050,0.321151,0.000000
13,0.013050,0.312409,0.000000
14,0.013050,0.004331,0.000000
15,0.068316,0.004331,0.000000
16,0.018161,0.004331,0.000000
17,0.004538,0.004331,0.000000
18,0.633302,0.004331,0.000000
19,0.891444,0.344302,0.000000
20,1.032911,0.314317,0.000000
21,0.688555,0.397559,0.000000
22,0.016749,0.463161,0.000000
23,0.004310,0.938234,0.000000
24,0.004310,0.623695,0.000000
25,0.609702,0.983797,0.000000
26,0.653381,0.998499,0.000000
27,0.572928,0.998499,0.000000
28,0.131012,0.998499,0.000000
29,0.993063,0.898139,0.000000
30,0.669408,0.932594,0.000000
31,0.476072,0.976970,0.000000
32,1.417907,0.274968,0.000000
33,1.623435,0.008470,0.000000
34,1.762258,0.000776,0.000000
35,2.140439,0.813895,0.000000
36,2.732189,0.353039,0.000000
37,3.439664,0.084620,0.000000
38,3.919845,0.984620,0.000000
39,3.114168,0.984620,0.000000
40,3.167976,0.984620,0.000000
41,3.956895,0.984620,0.000000
42,3.925704,0.336230,0.000000
43,4.105596,0.383121,0.000000
44,3.313739,0.547343,0.000000
45,3.616903,0.949755,0.000000
46,2.638613,0.735568,0.000000
47,2.981438,0.088683,0.000000
48,3.916068,0.005006,0.000000
49,4.498492,0.880613,0.000000
50,4.489704,0.999868,0.000000
51,0.000000,0.000000,0.000000
1,0.977087,0.000000,0.000000
2,0.228216,0.699358,0.000000
3,0.042594,0.993568,0.000000
4,0.042594,0.413397,0.000000
5,0.977782,0.248799,0.000000
6,0.853869,0.077726,0.000000
7,1.556532,0.724429,0.000000
8,0.660465,0.986601,0.000000
9,0.994983,0.998869,0.000000
10,0.486762,0.998869,0.000000
11,0.032069,0.998869,0.000000
12,0.032069,0.998869,0.000000
13,0.774411,0.254402,0.000000
14,1.623816,0.378323,0.000000
15,2.398697,0.945596,0.000000
16,1.965161,0.742516,0.000000
17,2.429068,0.219100,0.000000
18,2.990964,0.023701,0.000000
19,3.217480,0.023701,0.000000
20,3.425728,0.023701,0.000000
21,3.495215,0.023701,0.000000
22,4.495215,0.009869,0.000000
23,4.852345,0.009869,0.000000
24,3.914009,0.871199,0.000000
25,3.842183,0.086980,0.000000
26,3.421991,0.272419,0.000000
27,4.404595,0.900049,0.000000
28,3.857236,0.998797,0.000000
29,3.887418,0.998797,0.000000
30,4.807506,0.857001,0.000000
31,5.421160,0.798345,0.000000
32,5.173632,0.977851,0.000000
33,4.690756,0.966614,0.000000
34,5.294733,0.994158,0.000000
35,4.652795,0.483367,0.000000
36,5.068428,0.122606,0.000000
37,5.041790,0.309009,0.000000
38,4.517043,0.909009,0.000000
39,5.081334,0.780133,0.000000
40,4.898634,0.963891,0.000000
41,5.616801,0.995721,0.000000
42,4.831772,0.995721,0.000000
43,4.605500,0.334397,0.000000
44,5.397199,0.643261,0.000000
45,5.197678,0.647067,0.000000
46,5.673923,0.932073,0.000000
47,5.588274,0.973214,0.000000
48,5.217219,0.998434,0.000000
49,5.014153,0.998434,0.000000
50,4.553216,0.998434,0.000000
51,0.000000,0.000000,0.000000
1,0.000000,0.000000,0.000000
2,0.000000,0.837064,0.000000
3,0.256434,0.372607,0.000000
4,0.787611,0.649205,0.000000
5,0.727610,0.931433,0.000000
6,1.703317,0.196522,0.000000
7,1.315211,0.512194,0.000000
8,1.579496,0.989066,0.000000
9,0.937776,0.989066,0.000000
10,1.891478,0.557966,0.000000
11,2.369252,0.287028,0.000000
12,3.169440,0.066163,0.000000
13,2.503153,0.925510,0.000000
14,2.859742,0.971066,0.000000
15,2.152550,0.971066,0.000000
16,2.442066,0.375375,0.000000
17,3.338194,0.033651,0.000000
18,3.488199,0.269655,0.000000
19,2.623181,0.845875,0.000000
20,2.804464,0.999693,0.000000
21,3.489793,0.146041,0.000000
22,4.438368,0.447452,0.000000
23,4.977319,0.719004,0.000000
24,5.233199,0.286247,0.000000
25,5.045499,0.014546,0.000000
26,4.653197,0.123674,0.000000
27,5.553006,0.032680,0.000000
28,5.119888,0.576456,0.000000
29,4.943428,0.964396,0.000000
30,4.410330,0.754271,0.000000
31,4.471189,0.838549,0.000000
32,3.788532,0.446980,0.000000
33,4.738945,0.009527,0.000000
34,4.334676,0.009527,0.000000
35,4.453804,0.009527,0.000000
36,4.484537,0.003261,0.000000
37,3.512917,0.210465,0.000000
38,3.884810,0.439088,0.000000
39,4.562584,0.053969,0.000000
40,4.636901,0.980311,0.000000
41,3.830437,0.980311,0.000000
42,3.951419,0.775066,0.000000
43,4.719596,0.956556,0.000000
44,4.989158,0.991388,0.000000
45,5.897598,0.443725,0.000000
46,6.663425,1.081035,0.000000
47,6.172863,1.734097,0.000000
48,6.217993,1.147125,0.000000
49,6.022182,1.491725,0.000000
50,6.170031,0.789150,0.000000
51,0.000000,0.000000,0.000000
1,0.000000,0.879262,0.000000
2,0.000000,0.243994,0.000000
3,0.000000,0.275386,0.000000
4,0.815403,0.259005,0.000000
5,0.526804,0.042661,0.000000
6,0.089340,0.042661,0.000000
7,0.153794,0.430835,0.000000
8,0.002826,0.515122,0.000000
9,0.119281,0.052825,0.000000
10,0.014311,0.555781,0.000000
11,0.129755,0.017430,0.000000
12,0.001426,0.017430,0.000000
13,0.001426,0.472991,0.000000
14,0.001426,0.860373,0.000000
15,0.771856,0.541944,0.000000
16,1.190305,0.282764,0.000000
17,0.505461,0.970538,0.000000
18,0.282279,0.994355,0.000000
19,1.153786,0.994355,0.000000
20,2.063047,0.688630,0.000000
21,2.893573,0.961986,0.000000
22,1.898717,0.116344,0.000000
23,2.299685,0.449396,0.000000
24,3.126445,0.653743,0.000000
25,3.080961,0.947000,0.000000
26,2.784766,0.947000,0.000000
27,2.270137,0.960908,0.000000
28,1.947669,0.236580,0.000000
29,1.815827,0.010449,0.000000
30,1.999625,0.000508,0.000000
31,2.430161,0.000508,0.000000
32,2.235333,0.000508,0.000000
