step,x,y,reward
0,0.000000,0.000000,0.000000
1,0.811517,0.902868,0.000000
2,0.670282,0.995243,0.000000
3,1.157088,0.095243,0.000000
4,1.587607,0.000159,0.000000
5,1.422056,0.000159,0.000000
6,1.680510,0.007473,0.000000
7,1.844837,0.637907,0.000000
8,2.727403,0.094082,0.000000
9,2.891751,0.022567,0.000000
10,3.577211,0.022567,0.000000
11,2.601060,0.728166,0.000000
12,1.785539,0.918382,0.000000
13,1.101892,0.990802,0.000000
14,1.630974,0.727357,0.000000
15,1.907241,0.003911,0.000000
16,1.540102,0.426532,0.000000
17,1.947435,0.986423,0.000000
18,1.183540,0.089298,0.000000
19,0.240690,0.595960,0.000000
20,0.946944,0.822096,0.000000
21,0.272379,0.528335,0.000000
22,0.085450,0.826888,0.000000
23,0.040189,0.108511,0.000000
24,0.037082,0.024618,0.000000
25,0.037082,0.926951,0.000000
26,0.035529,0.687786,0.000000
27,0.817507,0.182344,0.000000
28,0.334796,0.149255,0.000000
29,0.389729,0.052270,0.000000
30,0.782451,0.516072,0.000000
31,1.212172,0.122692,0.000000
32,0.725258,0.017776,0.000000
33,0.027705,0.002264,0.000000
34,0.027705,0.497600,0.000000
35,0.027705,0.987328,0.000000
36,0.004882,0.341575,0.000000
37,0.004882,0.966108,0.000000
38,0.004882,0.966108,0.000000
39,0.004882,0.442637,0.000000
40,0.393769,0.547904,0.000000
41,0.686161,0.486737,0.000000
42,0.019289,0.019601,0.000000
43,0.535196,0.019601,0.000000
44,0.479391,0.019601,0.000000
45,0.252687,0.019601,0.000000
46,1.070363,0.019601,0.000000
47,0.425235,0.634595,0.000000
48,1.002100,0.982539,0.000000
49,0.825640,0.146304,0.000000
50,1.472602,0.916818,0.000000
51,0.000000,0.000000,0.000000
1,0.000000,0.501251,0.000000
2,0.000000,0.977649,0.000000
3,0.000000,0.977649,0.000000
4,0.000000,0.286124,0.000000
5,0.788583,0.939577,0.000000
6,1.057789,0.543135,0.000000
7,2.015202,0.939222,0.000000
8,1.897146,0.496477,0.000000
9,2.769255,0.037716,0.000000
10,3.495195,0.037716,0.000000
11,3.418456,0.031703,0.000000
12,3.685393,0.526602,0.000000
13,3.274179,0.942557,0.000000
14,3.864735,0.980234,0.000000
15,3.052169,0.113434,0.000000
16,3.818878,0.330267,0.000000
17,3.650038,0.027057,0.000000
18,3.762594,0.027057,0.000000
19,3.789078,0.027057,0.000000
20,4.138466,0.789866,0.000000
21,3.922184,0.234963,0.000000
22,3.832428,0.146144,0.000000
23,3.333829,0.013110,0.000000
24,3.632915,0.465187,0.000000
25,4.288961,0.038659,0.000000
26,4.110996,0.038659,0.000000
27,3.615668,0.891317,0.000000
28,3.585688,0.988683,0.000000
29,3.400787,0.958716,0.000000
30,3.036903,0.975101,0.000000
31,2.685790,0.975101,0.000000
32,2.537846,0.975101,0.000000
33,1.583880,0.247676,0.000000
34,1.685683,0.912918,0.000000
35,2.647072,0.956844,0.000000
36,2.459162,0.995427,0.000000
37,1.665088,0.995427,0.000000
38,2.457358,0.995427,0.000000
39,3.306955,0.806873,0.000000
40,2.369407,0.999270,0.000000
41,2.389502,0.083564,0.000000
42,3.248838,0.949693,0.000000
43,3.011117,0.901460,0.000000
44,2.028005,0.959148,0.000000
45,2.030077,0.555811,0.000000
46,2.458336,0.988169,0.000000
47,1.594237,0.753719,0.000000
48,1.691698,0.080546,0.000000
49,2.332319,0.479451,0.000000
50,1.534198,0.059505,0.000000
51,0.000000,0.000000,0.000000
1,0.000000,0.390449,0.000000
2,0.665175,0.043217,0.000000
3,1.284676,0.975328,0.000000
4,1.241520,0.052168,0.000000
5,2.063461,0.052168,0.000000
6,2.364077,0.153734,0.000000
7,1.578572,0.266899,0.000000
8,1.995766,0.237159,0.000000
9,2.360877,0.561801,0.000000
10,1.836200,0.508862,0.000000
11,2.632762,0.578027,0.000000
12,1.716123,0.225914,0.000000
13,0.928006,0.798162,0.000000
14,1.716504,0.981976,0.000000
15,1.071604,0.981976,0.000000
16,1.933850,0.836615,0.000000
17,1.763188,0.240934,0.000000
18,2.286091,0.044776,0.000000
19,1.807585,0.044776,0.000000
20,2.550011,0.026930,0.000000
21,2.018600,0.007267,0.000000
22,2.213219,0.216269,0.000000
23,2.856996,0.103706,0.000000
24,2.209654,0.011201,0.000000
25,1.814466,0.011201,0.000000
