actor_episodes,actor_loss,actor_steps,binary_accuracy,categorical_accuracy,critic_loss,entropy_mean,evaluator_episodes,evaluator_steps,learner_steps,learner_walltime,logits_neg,logits_pos,logsumexp,steps_per_second
252,2.9097433,12600,0.889565,0.028259277,4.734948,-9.712976,97,4850,1,0,-5.08566,-0.5522422,17.326366,0.0
